10,0.000102
20,0.000246
40,0.000397
60,0.000610
80,0.000661
100,0.000700
200,0.001311
400,0.002736
600,0.004139
800,0.005551
1000,0.006939
2000,0.013617
4000,0.027143
6000,0.040583
8000,0.053572
10000,0.068750
20000,0.131460
40000,0.260270
60000,0.398810
80000,0.521030
100000,0.701550
