20,0.000121
40,0.000246
60,0.000273
80,0.000643
100,0.000856
200,0.001843
400,0.004012
600,0.006524
800,0.010166
1000,0.013851
2000,0.026436
4000,0.047261
6000,0.068453
8000,0.091234
10000,0.116330
20000,0.261240
40000,0.706470
60000,0.949500
80000,1.197200
100000,1.454100
