10,0.001094
20,0.002217
40,0.004885
60,0.007736
80,0.012239
100,0.017026
200,0.042005
400,0.109300
600,0.212680
800,0.354090
1000,0.560430
2000,2.659600
4000,0.352700
6000,0.231610
8000,0.330370
10000,0.384630
20000,0.806290
