10,0.000175
20,0.000539
40,0.001419
60,0.002523
80,0.003542
100,0.004534
200,0.009993
400,0.021245
600,0.032297
800,0.043605
1000,0.054814
2000,0.111820
4000,0.229230
6000,0.352600
8000,0.468800
10000,0.591590
20000,1.195200
