20,0.000831
40,0.001646
60,0.002309
80,0.003387
100,0.004307
200,0.008800
400,0.017632
600,0.026666
800,0.035934
1000,0.044817
2000,0.097357
4000,0.202580
6000,0.308890
8000,0.410560
10000,0.513350
20000,1.035700
40000,2.146500
