20,0.003929
40,0.008190
60,0.012289
80,0.015982
100,0.019828
200,0.040279
400,0.077701
600,0.114500
800,0.156300
1000,0.205040
2000,0.437270
4000,1.105300
6000,2.702800
8000,4.970800
10000,6.689000
20000,24.744000
40000,100.150000
