10,0.000150
20,0.001101
40,0.003368
60,0.005617
80,0.008593
100,0.011077
200,0.023480
400,0.050099
600,0.081426
800,0.104030
1000,0.144090
2000,0.267740
4000,0.549160
6000,0.838220
8000,1.087600
10000,1.359400
20000,2.972700
