20,0.002480
40,0.004950
60,0.007472
80,0.010735
100,0.013637
200,0.032328
400,0.135020
600,0.225140
800,0.318960
1000,0.416390
2000,0.971900
4000,2.281500
6000,4.623100
8000,6.376500
10000,7.992400
20000,16.679000
