10,0.000167
20,0.000517
40,0.001375
60,0.002494
80,0.003529
100,0.004546
200,0.010081
400,0.021639
600,0.033020
800,0.044853
1000,0.056072
2000,0.114360
4000,0.234090
6000,0.360730
8000,0.481240
10000,0.605480
20000,1.219900
