10,0.000169
20,0.000202
40,0.000258
60,0.000287
80,0.000676
100,0.000732
200,0.001177
400,0.002273
600,0.003402
800,0.004403
1000,0.005443
2000,0.010995
4000,0.021651
6000,0.033573
8000,0.044912
10000,0.056665
20000,0.116980
40000,0.238270
60000,0.378740
80000,0.494280
100000,0.640980
200000,1.525400
400000,3.495800
600000,5.210300
800000,7.339300
1000000,8.666800
