20,0.001298
40,0.002410
60,0.003617
80,0.004992
100,0.005938
200,0.011668
400,0.023764
600,0.036022
800,0.049519
1000,0.063100
2000,0.127900
4000,0.253240
6000,0.383240
8000,0.517730
10000,0.649920
20000,1.331700
40000,2.810200
