10,0.000225
20,0.000500
40,0.000906
60,0.001466
80,0.002302
100,0.002651
200,0.005315
400,0.010845
600,0.016559
800,0.023270
1000,0.029781
2000,0.059589
4000,0.119360
6000,0.178510
8000,0.238120
10000,0.295970
20000,0.620950
