10,0.000243
20,0.000536
40,0.001117
60,0.001859
80,0.002419
100,0.002951
200,0.005668
400,0.012005
600,0.017871
800,0.027560
1000,0.032561
2000,0.069430
4000,0.142640
6000,0.202680
8000,0.312200
10000,0.368600
20000,0.758120
