20,0.000143
40,0.000234
60,0.000248
80,0.000439
100,0.000515
200,0.000830
400,0.001580
600,0.002257
800,0.003015
1000,0.003693
2000,0.009642
4000,0.019202
6000,0.028390
8000,0.037675
10000,0.046952
20000,0.093974
40000,0.234190
60000,0.347610
80000,0.462380
100000,0.587810
200000,1.162500
400000,2.313100
600000,3.489000
800000,4.658000
1000000,5.837700
