20,0.001120
40,0.002241
60,0.003149
80,0.004600
100,0.005989
200,0.011789
400,0.023332
600,0.035505
800,0.047858
1000,0.059655
2000,0.124840
4000,0.260420
6000,0.389430
8000,0.521250
10000,0.656660
20000,1.330600
40000,2.759500
