10,0.000012
20,0.000018
40,0.000035
60,0.000040
80,0.000067
100,0.000074
200,0.000144
400,0.000285
600,0.000446
800,0.000551
1000,0.000626
2000,0.001250
4000,0.002502
6000,0.003800
8000,0.005030
10000,0.006302
20000,0.012505
40000,0.025260
60000,0.037818
80000,0.051436
100000,0.063972
200000,0.131440
400000,0.266220
600000,0.430050
800000,0.578840
1000000,0.705960
