10,0.000080
20,0.000090
40,0.000111
60,0.000133
80,0.000154
100,0.000176
200,0.000287
400,0.000504
600,0.000721
800,0.000937
1000,0.001157
2000,0.002324
4000,0.019340
6000,0.028715
8000,0.038425
10000,0.047914
20000,0.096368
40000,0.234240
60000,0.355000
80000,0.471860
100000,0.585740
200000,1.176900
400000,2.348600
600000,3.526300
800000,4.696300
1000000,5.872900
