10,0.000012
20,0.000019
40,0.000037
60,0.000043
80,0.000068
100,0.000080
200,0.000156
400,0.000299
600,0.000471
800,0.000597
1000,0.000687
2000,0.001355
4000,0.002705
6000,0.004116
8000,0.005443
10000,0.006818
20000,0.013593
40000,0.027094
60000,0.040605
80000,0.054299
100000,0.067817
200000,0.135330
400000,0.269130
600000,0.460580
800000,0.603910
1000000,0.715920
