10,0.000105
20,0.000115
40,0.000143
60,0.000133
80,0.000165
100,0.000186
200,0.000304
400,0.000541
600,0.000794
800,0.001009
1000,0.001194
2000,0.002387
4000,0.004658
6000,0.028976
8000,0.038592
10000,0.048132
20000,0.096055
40000,0.234840
60000,0.352580
80000,0.469510
100000,0.589110
200000,1.179300
400000,2.366800
600000,3.543200
800000,4.726900
1000000,5.905400
