10,0.001762
20,0.003660
40,0.006877
60,0.010351
80,0.013210
100,0.016896
200,0.027865
400,0.068519
600,0.101930
800,0.140970
1000,0.190570
2000,1.209200
4000,2.469400
6000,3.729600
8000,5.319700
10000,6.802000
20000,13.300000
