20,0.002414
40,0.004687
60,0.007071
80,0.009925
100,0.012406
200,0.029492
400,0.125750
600,0.209900
800,0.298460
1000,0.393680
2000,0.935180
4000,2.271800
6000,4.567100
8000,6.343100
10000,7.905100
20000,16.378000
